id|accountid|type|ownerid|deal_license_activation_start_date__c|deal_license_activation_end_date__c|closedate|createddate|opportunity_stage_status__c|leadsource_category__c|deal_total_non_recurring__c|deal_total_recurring__c|currencyisocode|LeadSource|Deal_use_case__c|name
00609000002IvAhAAK|00109000005fsZpAAI|New Business|00509000000V8dTAAS| | |2018-11-08|2018-02-26|Lost|Sales Generated|43082.2|0.0|EUR|Sales Generated Lead - by AE/AM| |Programmable regional workforce
00609000002IuNsAAK|00109000005fsR4AAI|New Business|00509000000V8gMAAS| | |2019-01-16|2018-08-27|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |User-friendly demand-driven moderator
00609000002Iv4NAAS|00109000005fs7KAAQ|New Business|00509000000V8dTAAS| | |2019-01-21|2018-12-03|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Synergistic solution-oriented capacity
00609000002IvI4AAK|00109000005ft4sAAA|New Business|00509000000V8fYAAS| | |2019-01-14|2018-09-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Visionary background migration
00609000002IuP1AAK|00109000005fsUAAAY|New Business|00509000000V8fYAAS| | |2019-01-11|2018-09-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Up-sized homogeneous budgetary management
00609000002IufVAAS|00109000005ftr5AAA|New Business|00509000000V8fTAAS| | |2019-03-11|2018-09-20|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Universal 4thgeneration capacity
00609000002IvNDAA0|00109000005ftj3AAA|New Business|00509000000V8f9AAC| | |2019-04-18|2018-10-16|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Proactive zero-defect implementation
00609000002IvONAA0|00109000005ftoHAAQ|New Business|00509000000V8f4AAC| | |2019-04-17|2019-02-22|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Fundamental logistical knowledgebase
00609000002IuSuAAK|00109000005fskqAAA|New Business|00509000000V8dTAAS| | |2019-05-03|2019-03-15|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Streamlined attitude-oriented synergy
00609000002Iue7AAC|00109000005ftdfAAA|New Business|00509000000V8eQAAS| | |2019-06-05|2018-08-27|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Persevering interactive infrastructure
00609000002Iv5bAAC|00109000005fsCTAAY|New Business|00509000000V8eGAAS| | |2019-08-27|2018-09-20|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Business-focused multi-tasking analyzer
00609000002Iv7hAAC|00109000005fsIIAAY|New Business|00509000000V8XyAAK| | |2019-08-22|2019-06-11|Lost|Sales Generated|10633.23|0.0|EUR|Sales Generated Lead - by AE/AM| |Cross-platform intangible utilization
00609000002IudTAAS|00109000005ftcXAAQ|New Business|00509000000V8dwAAC| | |2019-10-16|2018-07-17|Lost|Marketing|57159.19|0.0|EUR| | |Function-based static solution
00609000002IvSDAA0|00109000005fvDMAAY|New Business|00509000000V8XyAAK| | |2020-01-24|2019-07-17|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Monitored neutral superstructure
00609000002IuDLAA0|00109000005frvjAAA|New Business|00509000000V8ezAAC| | |2020-02-24|2019-10-22|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM|Embedded Analytics for Software Companies|Robust 24/7 strategy
00609000002IuEwAAK|00109000005frybAAA|New Business|00509000000V8fsAAC| | |2020-02-24|2020-02-17|Lost|Sales Generated|36301.1|0.0|EUR|Sales Generated Lead - by AE/AM| |Right-sized directional hierarchy
00609000002IuoKAAS|00109000005fuuaAAA|New Business|00509000000V8fnAAC| | |2020-03-24|2019-10-01|Lost|Marketing|0.0|0.0|EUR| | |Inverse client-driven archive
00609000002IusJAAS|00109000005fxNsAAI|New Business|00509000000V8dwAAC| | |2020-06-22|2020-06-16|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Proactive impactful model
00609000002Iv1XAAS|00109000005frvKAAQ|New Business|00509000000V8dTAAS| | |2020-06-16|2020-04-06|Lost|Marketing|28945.64|0.0|EUR|Marketing before 2021| |Upgradable interactive approach
00609000002Iv9SAAS|00109000005fsLRAAY|New Business|00509000000V8XyAAK| | |2020-06-17|2019-12-19|Lost|Marketing|22003.73|0.0|EUR|Marketing before 2021| |Managed exuding methodology
00609000002IuDKAA0|00109000005frvgAAA|New Business|00509000000V8eBAAS| | |2020-11-24|2020-04-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021|Embedded Analytics for Software Companies|Reverse-engineered impactful portal
00609000002IuHrAAK|00109000005fs66AAA|New Business|00509000000V8eGAAS| | |2018-07-01|2018-09-20|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Face-to-face demand-driven pricing structure
00609000002IvKIAA0|00109000005ftJIAAY|New Business|00509000000V8g7AAC| | |2019-11-15|2019-01-21|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Innovative human-resource groupware
00609000002IusDAAS|00109000005fxNBAAY|New Business|00509000000V8eCAAS| | |2020-07-23|2020-06-26|Lost|Marketing|0.0|0.0|USD|Marketing before 2021|Embedded Analytics for Software Companies|Monitored impactful extranet
00609000002Iv04AAC|00109000005fzcmAAA|New Business|00509000000V8eCAAS| | |2020-12-04|2020-10-30|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021|Embedded Analytics for Software Companies|Enterprise-wide 6thgeneration infrastructure
00609000002IvA8AAK|00109000005fsOkAAI|New Business|00509000000WaMHAA0| | |2016-09-08|2016-06-16|Lost|Marketing|14569.43|0.0|EUR| | |Reverse-engineered stable superstructure
00609000002IugLAAS|00109000005ftxtAAA|New Business|00509000000V8dTAAS| | |2018-10-22|2018-04-09|Lost|Partner Sourced|141320.27|0.0|EUR|Partner Sourced - Alliances| |Networked reciprocal capacity
00609000002IueHAAS|00109000005ftiqAAA|New Business|00509000000V8g2AAC| | |2018-11-02|2018-08-02|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Polarized cohesive conglomeration
00609000002IvGzAAK|00109000005ft3GAAQ|New Business|00509000000V8fTAAS| | |2019-02-07|2018-08-06|Lost|Sales Generated|47650.1|0.0|EUR|Sales Generated Lead - by AE/AM| |Reverse-engineered zero administration definition
00609000002IumoAAC|00109000005funwAAA|New Business|00509000000V8eLAAS| | |2019-03-18|2019-01-28|Lost|Marketing|0.0|0.0|EUR| | |Stand-alone bifurcated hierarchy
00609000002IvR9AAK|00109000005fuhpAAA|New Business|00509000000V8dwAAC| | |2019-06-12|2019-04-29|Lost|Marketing|80641.64|0.0|EUR|Marketing before 2021| |Synergized solution-oriented policy
00609000002IuNEAA0|00109000005fsPfAAI|New Business|00509000000V8h0AAC| | |2019-08-30|2018-06-18|Lost|Marketing|10951.2|0.0|EUR| | |Expanded intangible database
00609000002Ium9AAC|00109000005fuYNAAY|New Business|00509000000V8fYAAS| | |2019-09-30|2019-08-30|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Optional exuding info-mediaries
00609000002IuqaAAC|00109000005fwBVAAY|New Business|00509000000V8ezAAC| | |2020-03-24|2019-12-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021|Embedded Analytics for Software Companies|Operative radical flexibility
00609000002IuaKAAS|00109000005ftG6AAI|Cross sell|00509000000V8dTAAS| | |2020-03-31|2020-02-28|Lost|Marketing|36068.47|0.0|EUR|Marketing before 2021| |Enhanced bi-directional adapter
00609000002IvDiAAK|00109000005fsm6AAA|New Business|00509000000V8XyAAK| | |2020-10-06|2020-07-29|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Total value-added protocol
00609000002IuM0AAK|00109000005fsJPAAY|New Business|00509000000V8fxAAC| | |2017-06-13|2017-05-26|Lost|Marketing|0.0|0.0|EUR| | |Business-focused responsive standardization
00609000002Iv3fAAC|00109000005fs2MAAQ|New Business|00509000000Wm9iAAC| | |2017-07-10|2017-05-19|Lost|Marketing|0.0|0.0|EUR| | |Devolved 5thgeneration extranet
00609000002IuMfAAK|00109000005fsKdAAI|New Business|00509000000V8fxAAC| | |2017-09-15|2017-06-22|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Managed bi-directional superstructure
00609000002IuiXAAS|00109000005fu5AAAQ|New Business|00509000000V8f4AAC| | |2018-06-29|2018-03-09|Lost|Marketing|0.0|0.0|EUR| | |Robust disintermediate success
00609000002IvBOAA0|00109000005fsd5AAA|New Business|00509000000V8fTAAS| | |2018-08-08|2018-06-13|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Vision-oriented multimedia installation
00609000002Iv4IAAS|00109000005fs7DAAQ|New Business|00509000000V8dTAAS| | |2018-11-16|2018-07-04|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Open-architected solution-oriented knowledgebase
00609000002Iv2zAAC|00109000005fs1cAAA|New Business|00509000000V8gCAAS| | |2018-12-03|2018-09-20|Lost|Marketing|37944.06|0.0|EUR|Marketing before 2021| |Polarized logistical methodology
00609000002IuG0AAK|00109000005fs1AAAQ|New Business|00509000000V8fYAAS| | |2019-01-14|2017-10-09|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Realigned intangible contingency
00609000002IuZtAAK|00109000005ftF6AAI|New Business|00509000000V8h0AAC| | |2019-01-09|2018-02-07|Lost|Marketing|0.0|0.0|EUR| | |Cloned intermediate groupware
00609000002IucKAAS|00109000005ftT2AAI|New Business|00509000000V8dTAAS| | |2019-01-21|2017-10-10|Lost|Marketing|0.0|0.0|EUR| | |Grass-roots analyzing archive
00609000002Iuo1AAC|00109000005fushAAA|New Business|00509000000V8fYAAS| | |2019-01-14|2017-12-20|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Universal well-modulated extranet
00609000002IuGZAA0|00109000005fs2qAAA|New Business|00509000000V8dTAAS| | |2019-01-20|2017-10-12|Lost|Marketing|0.0|0.0|EUR| | |Adaptive cohesive moderator
00609000002IvEeAAK|00109000005fsnJAAQ|New Business|00509000000WaKaAAK| | |2019-02-21|2018-03-13|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Cloned web-enabled complexity
00609000002IvOqAAK|00109000005fu6RAAQ|New Business|00509000000V8eLAAS| | |2019-04-03|2019-03-19|Lost|Marketing|0.0|0.0|EUR|Others Marketing| |Open-source zero-defect infrastructure
00609000002IuEHAA0|00109000005frxeAAA|New Business|00509000000V8fsAAC| | |2019-06-07|2019-03-19|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Grass-roots client-driven application
00609000002IvR8AAK|00109000005fuhBAAQ|New Business|00509000000V8fiAAC| | |2019-06-25|2019-04-18|Lost|Marketing|0.0|0.0|EUR| | |Front-line empowering software
00609000002Iv1HAAS|00109000005frv6AAA|New Business|00509000000V8fdAAC| | |2020-06-03|2020-04-27|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Open-source even-keeled knowledgebase
00609000002IuP7AAK|00109000005fsUAAAY|New Business|00509000000V8eQAAS| | |2020-07-30|2020-07-22|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Triple-buffered methodical matrix
00609000002Iuo8AAC|00109000005fushAAA|New Business|00509000000V8dwAAC| | |2020-09-21|2020-07-06|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Horizontal high-level encoding
00609000002IumkAAC|00109000005funvAAA|New Business|00509000000V8dwAAC| | |2020-10-12|2020-05-04|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Realigned value-added extranet
00609000002IvEQAA0|00109000005fsnHAAQ|New Business|00509000000V8f4AAC| | |2019-05-13|2019-05-07|Lost|Sales Generated|5652.43|0.0|EUR|Sales Generated Lead - by AE/AM| |Right-sized full-range throughput
00609000002IvREAA0|00109000005fuiFAAQ|New Business|00509000000V8d8AAC| | |2020-10-09|2020-04-17|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Operative incremental forecast
00609000002Iv5CAAS|00109000005fsBmAAI|New Business|00509000000V8h0AAC| | |2017-08-10|2018-09-20|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Progressive user-facing workforce
00609000002IvLjAAK|00109000005ftYMAAY|New Business|00509000000V8fxAAC| | |2017-09-15|2017-07-18|Lost|Marketing|0.0|0.0|EUR| | |Phased needs-based forecast
00609000002Iuu5AAC|00109000005fy34AAA|New Business|00509000000V8fJAAS| | |2017-12-30|2017-10-24|Lost|Marketing|0.0|0.0|EUR| | |Digitized context-sensitive interface
00609000002IvFLAA0|00109000005fspYAAQ|New Business|00509000000V8fTAAS| | |2017-12-14|2017-03-09|Lost|Marketing|0.0|0.0|EUR| | |Horizontal 6thgeneration throughput
00609000002IvGBAA0|00109000005fspyAAA|New Business|00509000000V8gMAAS| | |2018-07-04|2017-12-04|Lost|Marketing|14862.79|0.0|EUR|Marketing before 2021|Embedded Analytics for Software Companies|Total empowering architecture
00609000002Iub7AAC|00109000005ftJ6AAI|New Business|00509000000WaQSAA0| | |2018-09-18|2018-06-13|Lost|Sales Generated|88205.75|0.0|EUR|Sales Generated Lead - by AE/AM| |Secured eco-centric migration
00609000002Iv9cAAC|00109000005fsNZAAY|New Business|00509000000V8fYAAS| | |2018-10-11|2017-04-07|Lost|Marketing|0.0|0.0|EUR| | |Front-line motivating matrices
00609000002IvN2AAK|00109000005ftbKAAQ|New Business|00509000000V8f4AAC| | |2018-12-03|2018-06-04|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Multi-channeled maximized encryption
00609000002IvN0AAK|00109000005ftbEAAQ|New Business|00509000000V8dTAAS| | |2018-12-12|2018-09-20|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Balanced multi-state productivity
00609000002IuGEAA0|00109000005fs1AAAQ|New Business|00509000000V8fYAAS| | |2019-01-10|2018-07-24|Lost|Marketing|68594.75|0.0|EUR| | |Devolved user-facing ability
00609000002IuLbAAK|00109000005fsJ0AAI|New Business|00509000000V8f9AAC| | |2019-01-21|2018-09-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Ameliorated tertiary orchestration
00609000002IvJkAAK|00109000005ftEDAAY|New Business|00509000000V8f9AAC| | |2019-01-14|2017-05-19|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Distributed optimal strategy
00609000002IuUWAA0|00109000005fsoLAAQ|New Business|00509000000V8dTAAS| | |2019-01-21|2018-12-06|Lost|Marketing|95287.59|0.0|EUR|Marketing before 2021| |Face-to-face impactful system engine
00609000002IuJ4AAK|00109000005fsCHAAY|New Business|00509000000V8dTAAS| | |2019-04-02|2019-02-05|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Automated 24/7 implementation
00609000002IuCXAA0|00109000005frtwAAA|New Business|00509000000V8fYAAS| | |2019-04-08|2019-01-17|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Fundamental regional benchmark
00609000002Iv90AAC|00109000005fsKvAAI|New Business|00509000000V8fdAAC| | |2019-05-07|2017-02-15|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Balanced 5thgeneration definition
00609000002IvA5AAK|00109000005fsOPAAY|New Business|00509000000WaKaAAK| | |2019-05-06|2019-03-21|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Synchronized uniform monitoring
00609000002IvS7AAK|00109000005fvDMAAY|New Business|00509000000V8XyAAK| | |2019-05-22|2019-04-04|Lost|Marketing|47997.66|0.0|EUR|Marketing before 2021| |Triple-buffered logistical capacity
00609000002IvRFAA0|00109000005fuiKAAQ|New Business|00509000000V8dTAAS| | |2019-09-16|2019-02-13|Lost|Marketing|0.0|0.0|EUR| | |Customizable cohesive circuit
00609000002IugYAAS|00109000005ftyrAAA|New Business|00509000000V8eQAAS| | |2019-11-04|2018-09-20|Lost|Marketing|0.0|0.0|EUR| | |Cross-group hybrid neural-net
00609000002IuMMAA0|00109000005fsJfAAI|New Business|00509000000V8dwAAC| | |2020-01-13|2019-09-25|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Monitored intermediate definition
00609000002IuY9AAK|00109000005ft4sAAA|New Business|00509000000V8eaAAC| | |2020-01-12|2019-09-25|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Business-focused bottom-line contingency
00609000002Iv9vAAC|00109000005fsO5AAI|New Business|00509000000V8dTAAS| | |2020-05-11|2019-12-03|Lost|Marketing|24218.28|0.0|EUR|Marketing before 2021| |User-centric uniform definition
00609000002IuqWAAS|00109000005fw6rAAA|New Business|00509000000V8e1AAC| | |2020-07-23|2020-02-27|Lost|Sales Generated|11520.130000000001|0.0|EUR|Sales Generated Lead - by AE/AM| |Persevering homogeneous leverage
00609000002IvToAAK|00109000005fwXMAAY|New Business|00509000000V8euAAC| | |2020-07-06|2020-04-27|Lost|Marketing|0.0|0.0|EUR| |Embedded Analytics for Software Companies|Profit-focused motivating hardware
00609000002IvUCAA0|00109000005fwZzAAI|New Business|00509000000V8dTAAS| | |2020-08-27|2020-05-28|Lost|Marketing|34104.79|0.0|EUR|Marketing before 2021| |Self-enabling attitude-oriented customer loyalty
00609000002IvQ9AAK|00109000005fuCuAAI|New Business|00509000000V8g7AAC| | |2019-01-22|2018-10-17|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Versatile leadingedge methodology
00609000002IuVmAAK|00109000005fst8AAA|New Business|00509000000V8g7AAC| | |2019-04-18|2019-01-22|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Multi-channeled context-sensitive capability
00609000002Iuq9AAC|00109000005fvkoAAA|New Business|00509000000V8eCAAS| | |2020-03-07|2020-01-02|Lost|Marketing|0.0|0.0|USD|Marketing before 2021|Embedded Analytics for Software Companies|Universal actuating time-frame
00609000002IuXsAAK|00109000005fszoAAA|New Business|00509000000V8eCAAS| | |2020-04-02|2020-02-22|Lost|Sales Generated|0.0|0.0|USD|Sales Generated Lead - by AE/AM|Embedded Analytics for Software Companies|Seamless tertiary process improvement
00609000002IuvkAAC|00109000005fyg6AAA|New Business|00509000000V8eCAAS| | |2020-12-07|2020-10-01|Lost|Marketing|0.0|0.0|USD|Marketing before 2021| |Self-enabling logistical frame
00609000002IvLKAA0|00109000005ftOMAAY|New Business|00509000000V8dTAAS| | |2019-02-08|2019-02-05|Lost|Partner Sourced|28696.43|0.0|EUR|Partner Sourced - Alliances| |Diverse didactic groupware
00609000002IumxAAC|00109000005fuoJAAQ|New Business|00509000000V8dwAAC| | |2019-09-30|2019-06-11|Lost|Sales Generated|25520.57|0.0|EUR|Sales Generated Lead - by AE/AM| |Proactive content-based throughput
00609000002IuDdAAK|00109000005frwZAAQ|New Business|00509000000WaLwAAK| | |2015-03-05|2014-11-28|Lost|Marketing|0.0|0.0|USD| | |Persevering intermediate open architecture
00609000002IuGTAA0|00109000005fs2oAAA|New Business|00509000000V8fJAAS| | |2016-06-10|2016-06-10|Lost|Marketing|0.0|0.0|EUR| | |Up-sized solution-oriented benchmark
00609000002Iv1mAAC|00109000005frvfAAA|New Business|00509000000V8fTAAS| | |2017-05-30|2017-04-25|Lost|Marketing|30373.43|0.0|EUR|Marketing before 2021| |Customizable client-driven leverage
00609000002IuSIAA0|00109000005fskPAAQ|New Business|00509000000V8fYAAS| | |2018-11-05|2018-07-09|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Proactive user-facing time-frame
00609000002IunWAAS|00109000005furmAAA|New Business|00509000000V8eGAAS| | |2020-09-23|2020-09-15|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Robust 24/7 architecture
00609000002IuzPAAS|00109000005fzEtAAI|New Business|00509000000V8euAAC| | |2020-11-06|2020-09-25|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021|Embedded Analytics for Software Companies|Upgradable context-sensitive info-mediaries
00609000002IvJoAAK|00109000005ftEEAAY|New Business|00509000000V8fTAAS| | |2016-10-05|2016-02-15|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Re-contextualized discrete Internet solution
00609000002Iv8zAAC|00109000005fsKvAAI|New Business|00509000000V8fJAAS| | |2017-09-25|2016-11-25|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Optimized 3rdgeneration moratorium
00609000002IuGiAAK|00109000005fs32AAA|New Business|00509000000V8fJAAS| | |2018-04-25|2017-06-09|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Re-engineered dynamic customer loyalty
00609000002IuLHAA0|00109000005fsIkAAI|New Business|00509000000V8gCAAS| | |2018-06-26|2018-04-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Focused client-server infrastructure
00609000002IuVuAAK|00109000005fstcAAA|New Business|00509000000V8dTAAS| | |2018-07-04|2018-04-12|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Universal 5thgeneration strategy
00609000002IuWZAA0|00109000005fsukAAA|New Business|00509000000V8g7AAC| | |2018-07-29|2018-04-25|Lost|Marketing|0.0|0.0|EUR| | |Integrated user-facing model
00609000002IvCIAA0|00109000005fshfAAA|New Business|00509000000V8gRAAS| | |2018-10-30|2018-10-22|Lost|Marketing|0.0|0.0|EUR| | |Networked bottom-line info-mediaries
00609000002IuMHAA0|00109000005fsJfAAI|New Business|00509000000V8fYAAS| | |2018-10-29|2018-09-25|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Managed transitional capability
00609000002IuEpAAK|00109000005fryaAAA|New Business|00509000000V8fYAAS| | |2018-11-27|2018-11-08|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Function-based 24hour implementation
00609000002IuWBAA0|00109000005fstjAAA|New Business|00509000000V8dTAAS| | |2018-11-15|2018-04-26|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Optimized 6thgeneration Internet solution
00609000002IugiAAC|00109000005ftzKAAQ|New Business|00509000000WaKtAAK| | |2019-01-17|2018-03-13|Lost|Marketing|0.0|0.0|EUR| | |Compatible actuating hub
00609000002IuV0AAK|00109000005fsrbAAA|New Business|00509000000V8fYAAS| | |2019-01-14|2018-11-12|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Monitored tertiary Internet solution
00609000002IuYRAA0|00109000005ft5mAAA|New Business|00509000000V8f9AAC| | |2019-01-21|2018-02-05|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Compatible disintermediate framework
00609000002IukCAAS|00109000005fuGLAAY|New Business|00509000000WaKaAAK| | |2019-01-15|2018-11-23|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Public-key maximized adapter
00609000002IvKnAAK|00109000005ftKVAAY|New Business|00509000000V8fJAAS| | |2019-01-10|2018-03-13|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Streamlined directional methodology
00609000002IuG3AAK|00109000005fs1AAAQ|New Business|00509000000V8fYAAS| | |2019-01-14|2018-09-20|Lost|Marketing|0.0|0.0|EUR| | |Multi-channeled tertiary standardization
00609000002IvQ5AAK|00109000005fuCmAAI|New Business|00509000000V8f4AAC| | |2019-02-06|2018-11-16|Lost|Marketing|0.0|0.0|EUR| | |Decentralized interactive application
00609000002IvO7AAK|00109000005ftl7AAA|New Business|00509000000V8fdAAC| | |2019-02-25|2019-02-21|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Enterprise-wide well-modulated superstructure
00609000002IvQCAA0|00109000005fuCyAAI|New Business|00509000000V8gHAAS| | |2019-04-30|2018-11-06|Lost|Marketing|16377.560000000001|0.0|EUR| | |Re-engineered local adapter
00609000002Iuh0AAC|00109000005ftzsAAA|New Business|00509000000V8eaAAC| | |2019-08-19|2019-01-30|Lost|Marketing|0.0|0.0|EUR| | |Centralized systemic projection
00609000002Ium3AAC|00109000005fuXIAAY|New Business|00509000000V8eaAAC| | |2019-09-04|2019-08-19|Lost|Marketing|0.0|0.0|EUR| | |Monitored zero tolerance concept
00609000002IuhJAAS|00109000005fu0iAAA|New Business|00509000000V8gHAAS| | |2019-11-29|2019-06-14|Lost|Marketing|0.0|0.0|EUR| | |Vision-oriented well-modulated flexibility
00609000002IvTOAA0|00109000005fvLXAAY|New Business|00509000000V8ezAAC| | |2020-02-24|2019-10-07|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM|Embedded Analytics for Software Companies|Multi-lateral methodical groupware
00609000002Iv7CAAS|00109000005fsHiAAI|New Business|00509000000V8dTAAS| | |2020-05-27|2020-03-06|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Persistent 4thgeneration orchestration
00609000002IvHVAA0|00109000005ft47AAA|New Business|00509000000V8fdAAC| | |2020-05-13|2020-04-01|Lost|Partner Sourced|0.0|0.0|EUR|Partner Sourced - Alliances| |Vision-oriented local matrices
00609000002IuPNAA0|00109000005fsUGAAY|Cross sell|00509000000V8eLAAS| | |2020-06-14|2019-10-14|Lost|Partner Sourced|24063.41|0.0|EUR|Partner Sourced - Alliances| |Inverse asymmetric intranet
00609000002IupxAAC|00109000005fvNTAAY|New Business|00509000000V8euAAC| | |2020-08-04|2020-07-23|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM|Embedded Analytics for Software Companies|Operative impactful structure
00609000002IuuwAAC|00109000005fyJhAAI|New Business|00509000000V8eQAAS| | |2020-10-29|2020-09-21|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Customer-focused 4thgeneration product
00609000002IuNhAAK|00109000005fsR1AAI|New Business|00509000000V8eQAAS| | |2020-10-16|2020-08-27|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |User-friendly multi-tasking budgetary management
00609000002IvCEAA0|00109000005fshdAAA|New Business|00509000000V8dTAAS| | |2020-11-04|2020-07-23|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Function-based tangible protocol
00609000002IuieAAC|00109000005fu5AAAQ|New Business|00509000000V8f4AAC| | |2020-11-06|2018-07-31|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Decentralized global throughput
00609000002IvUTAA0|00109000005fwjHAAQ|New Business|00509000000V8f4AAC| | |2020-11-22|2020-09-28|Lost|Marketing|0.0|0.0|EUR| | |Secured motivating installation
00609000002Iuy8AAC|00109000005g22dAAA|New Business|00509000000V8euAAC| | |2020-12-03|2020-11-10|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Inverse secondary matrix
00609000002IuwZAAS|00109000005g1HjAAI|New Business|00509000000V8eVAAS| | |2020-12-23|2020-11-18|Lost|Marketing|0.0|0.0|USD| |Embedded Analytics for Software Companies|Focused solution-oriented contingency
00609000002IuLxAAK|00109000005fsJJAAY|New Business|00509000000V8fJAAS| | |2017-08-23|2016-10-19|Lost|Marketing|0.0|0.0|EUR| | |Networked intermediate portal
00609000002IvQRAA0|00109000005fufBAAQ|New Business|00509000000WaKaAAK| | |2017-08-23|2018-09-20|Lost|Marketing|0.0|0.0|EUR| | |Re-engineered holistic analyzer
00609000002Iv6JAAS|00109000005fsFJAAY|New Business|00509000000V8fTAAS| | |2017-09-26|2018-09-20|Lost|Marketing|0.0|0.0|EUR|Marketing before 2021| |Streamlined directional Internet solution
00609000002IvEoAAK|00109000005fsnNAAQ|New Business|00509000000V8gMAAS| | |2018-04-15|2017-10-24|Lost|Sales Generated|0.0|0.0|EUR|Sales Generated Lead - by AE/AM| |Cloned didactic hierarchy
